0,-0.0554993,0.975766,-0.0626805,0.996755,-0.0572081,0.0564953,-0.00380971,0.998726,-0.0149466,-0.0479685,0.00458227,0.705827,0.11102,0.699609,-0.00546128,0.318035,0.330648,-0.888465,-0.0124461,0.654781,0.755557,-0.0196075,-0.00321393,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.1,-0.0572701,0.97617,-0.0619269,0.99647,-0.0577545,0.0601351,-0.00786763,0.998807,-0.0177858,-0.0451612,0.00287743,0.708051,0.102666,0.698578,-0.00533209,0.317812,0.336385,-0.886315,-0.0153465,0.655255,0.75526,-0.00979204,-0.00420619,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.2,-0.0590409,0.976573,-0.0611734,0.996185,-0.0583009,0.0637748,-0.0119255,0.998887,-0.0206249,-0.042354,0.00117259,0.710274,0.0943129,0.697547,-0.0052029,0.317589,0.342121,-0.884165,-0.0182469,0.65573,0.754964,2.33843e-05,-0.00519846,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.3,-0.0564508,0.975698,-0.0620518,0.995805,-0.0677374,0.0581393,-0.0149577,0.998793,-0.011502,-0.0459977,0.00340215,0.713341,0.0870423,0.695323,-0.00454755,0.327888,0.369815,-0.868336,-0.0144186,0.650111,0.759285,0.0182028,-0.00612392,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.4,-0.0533155,0.974662,-0.0631343,0.995413,-0.0782851,0.0513444,-0.0178616,0.998678,-0.000883769,-0.0504479,0.00612351,0.716513,0.079907,0.692951,-0.00382643,0.339502,0.400254,-0.850798,-0.00974914,0.643731,0.764184,0.0374278,-0.00704103,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.5,-0.0437625,0.971808,-0.0606901,0.995853,-0.0741983,0.0487646,-0.017848,0.998811,-0.000152096,-0.047558,0.00881184,0.718633,0.0663305,0.692025,-0.000410584,0.345063,0.441595,-0.826486,-0.00283945,0.632951,0.769178,0.074979,-0.00633523,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.6,-0.0323759,0.968435,-0.0572382,0.996532,-0.0659303,0.0473891,-0.0170008,0.999014,-0.00224515,-0.042571,0.0114907,0.720452,0.0509137,0.691512,0.00377519,0.348895,0.486051,-0.800239,0.00471029,0.620913,0.774199,0.117766,-0.00516573,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.7,-0.0231707,0.965826,-0.0566595,0.997345,-0.059366,0.0349,-0.0141993,0.99877,-0.00355263,-0.0474159,0.00869067,0.72246,0.0140721,0.689599,0.0091255,0.354855,0.5567,-0.743056,0.0109067,0.598052,0.773463,0.189855,-0.00266153,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.8,-0.0150561,0.9636,-0.0575175,0.998224,-0.0536536,0.0168541,-0.0104207,0.998302,-0.00446734,-0.0571767,0.00315114,0.724564,-0.0334821,0.686986,0.0150581,0.361879,0.640444,-0.670403,0.0164265,0.569779,0.769847,0.276594,0.000510031,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
0.9,-0.00693221,0.959279,-0.0581831,0.998629,-0.0465027,-0.00288717,-0.0106779,0.997704,-0.00334583,-0.0669704,0.000528317,0.727996,-0.0715888,0.68083,0.0210263,0.37828,0.713269,-0.577386,0.0201051,0.539757,0.761555,0.352008,0.00188029,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1,0.00119923,0.953284,-0.0586948,0.998654,-0.038201,-0.0239847,-0.0141637,0.997002,-0.00059537,-0.0767903,0.000238874,0.732491,-0.102137,0.671841,0.0270231,0.402182,0.777356,-0.468077,0.0223107,0.508335,0.749521,0.418362,0.0018095,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.1,0.00762446,0.949326,-0.0544571,0.998541,-0.0311522,-0.0399983,-0.0159057,0.994733,1.17363e-05,-0.0978495,0.000737753,0.737249,-0.122344,0.66354,0.0329565,0.422271,0.821554,-0.377301,0.0232994,0.48892,0.738135,0.464426,0.00249886,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.2,0.0119169,0.947917,-0.0442825,0.998257,-0.0256695,-0.0496568,-0.0154678,0.990506,-0.00206036,-0.132958,0.00222204,0.742336,-0.129622,0.6561,0.0388108,0.437593,0.840891,-0.309691,0.022767,0.484511,0.727559,0.485127,0.00413841,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.3,0.0130149,0.94618,-0.0329929,0.997996,-0.0241339,-0.0565735,-0.0133744,0.985796,-0.00203977,-0.166255,0.00318734,0.746499,-0.13804,0.649589,0.0399032,0.444603,0.854381,-0.267931,0.0212442,0.483511,0.723063,0.493085,0.00524747,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.4,0.00772386,0.943784,-0.0194732,0.997781,-0.0304925,-0.0580067,-0.00796978,0.980119,0.00216617,-0.195927,0.00311468,0.748815,-0.14874,0.644935,0.031472,0.434989,0.856179,-0.277872,0.0177408,0.489325,0.730728,0.475557,0.00529555,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.5,0.00577562,0.942887,-0.00890909,0.997716,-0.0333586,-0.0582503,-0.00359004,0.975589,0.00789306,-0.219311,0.00197165,0.751659,-0.155263,0.640535,0.0237388,0.424334,0.858119,-0.288454,0.012496,0.49248,0.739433,0.458816,0.00526297,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.6,0.0155272,0.947234,-0.00868957,0.998174,-0.024001,-0.0543302,-0.00279737,0.975075,0.0189432,-0.220684,-0.00291772,0.756353,-0.147166,0.637019,0.0184488,0.410037,0.860553,-0.30128,0.00115681,0.486328,0.751775,0.444831,0.00494808,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
1.7,0.0259445,0.951404,-0.00855846,0.998517,-0.0148012,-0.0519867,-0.00219733,0.975184,0.0282713,-0.219126,-0.00725653,0.759861,-0.139718,0.634735,0.0129509,0.398168,0.863225,-0.309959,-0.00894824,0.479715,0.763021,0.433148,0.00441102,0.189306,0.330315,0.924684,-0.00391083,0.254339,0.96012,-0.116009,-0.00488951,
