0.000000000000000000e+00,-3.026404790580272675e-02,9.758896827697753906e-01,-8.417838066816329956e-02,9.954674083757840686e-01,-5.779319697560992425e-02,7.552870477466398780e-02,0.000000000000000000e+00,9.612283600520632465e-01,1.097617079588204120e-01,-2.529672059725995292e-01,0.000000000000000000e+00,7.101834278271739187e-01,1.304231964440940583e-01,6.918303901021914948e-01,-0.000000000000000000e+00,1.626880297521282326e-01,8.263631519754637000e-02,-9.832109867093340450e-01,0.000000000000000000e+00,1.600311160638142050e-01,4.657101955950455618e-01,8.703470891605225024e-01,-0.000000000000000000e+00,1.973222386969374353e-01,-2.271667704624711903e-01,9.536556991458079446e-01,0.000000000000000000e+00,1.997999315908223217e-01,1.209860908657508227e-01,-9.723386000531536455e-01,0.000000000000000000e+00
1.000000000000000056e-01,-2.993279695510864258e-02,9.752815961837768555e-01,-8.413568884134292603e-02,9.955825112442751035e-01,-5.458730851636912906e-02,7.639168183435621207e-02,0.000000000000000000e+00,9.626629705255751457e-01,1.044738181040914260e-01,-2.497303075512238846e-01,0.000000000000000000e+00,7.081197715713639651e-01,1.132390550851535421e-01,6.969528718020616687e-01,-0.000000000000000000e+00,1.599017001913506930e-01,8.929210972892265286e-02,-9.830861434361047868e-01,0.000000000000000000e+00,1.580143086596240976e-01,4.120182316147403823e-01,8.973697426790605558e-01,-0.000000000000000000e+00,1.859341594331036240e-01,-1.417161295356099970e-01,9.722885512980963263e-01,0.000000000000000000e+00,1.978207394828282728e-01,1.287348987513117771e-01,-9.717480542167071800e-01,0.000000000000000000e+00
2.000000000000000111e-01,-2.929447032511234283e-02,9.723763465881347656e-01,-8.454225957393646240e-02,9.953057161076220849e-01,-6.271036647261593600e-02,7.371527263982552425e-02,0.000000000000000000e+00,9.647291263270375561e-01,9.572534580539798776e-02,-2.452231045124169395e-01,0.000000000000000000e+00,7.079869922840329455e-01,1.207585374320971489e-01,6.958245428223047702e-01,-0.000000000000000000e+00,1.492580364372677049e-01,-3.872796144442788163e-02,-9.880395657873475290e-01,0.000000000000000000e+00,1.618862237071781451e-01,5.526260644251436149e-01,8.175556760807219936e-01,-0.000000000000000000e+00,1.974172982607839688e-01,-2.157255462127755929e-01,9.562891294261439690e-01,0.000000000000000000e+00,2.062917057735484117e-01,1.957138802145335643e-01,-9.587177943589088036e-01,0.000000000000000000e+00
3.000000000000000444e-01,-2.838083170354366302e-02,9.711458683013916016e-01,-8.092323690652847290e-02,9.951158606860270872e-01,-6.594044426081925592e-02,7.345938756750848564e-02,0.000000000000000000e+00,9.625753413772928369e-01,1.073956138866346277e-01,-2.488270368957140877e-01,0.000000000000000000e+00,7.086859174041120202e-01,1.052575519428886469e-01,6.976282091716777822e-01,-0.000000000000000000e+00,1.534376296974248044e-01,7.276978976920921681e-03,-9.881315395076738506e-01,0.000000000000000000e+00,1.631998135003783490e-01,5.734417725652870557e-01,8.028264783567014007e-01,-0.000000000000000000e+00,1.828399254288693432e-01,-1.358652284602664129e-01,9.737095056353332057e-01,0.000000000000000000e+00,2.046744711174566522e-01,2.166667306091955014e-01,-9.545490499287671016e-01,0.000000000000000000e+00
4.000000000000000222e-01,-2.840815857052803040e-02,9.727189540863037109e-01,-8.143080770969390869e-02,9.954844985049302597e-01,-5.795708229778499115e-02,7.517705665903147427e-02,0.000000000000000000e+00,9.582872557669376290e-01,1.310323033165909923e-01,-2.540001396106326137e-01,0.000000000000000000e+00,7.092405758413559136e-01,1.021140926421925249e-01,6.975317323707098671e-01,-0.000000000000000000e+00,1.581640626544610351e-01,6.439281687263923026e-02,-9.853109633104882858e-01,0.000000000000000000e+00,1.614892655154812062e-01,5.079393649315845360e-01,8.461198607030619989e-01,-0.000000000000000000e+00,1.775257251477493081e-01,-7.533819662907929871e-02,9.812281962109752342e-01,0.000000000000000000e+00,2.051299168453844801e-01,2.819325863032787205e-01,-9.372490245368889639e-01,0.000000000000000000e+00
5.000000000000000000e-01,-2.581615746021270752e-02,9.697073698043823242e-01,-8.174051344394683838e-02,9.955508326857690493e-01,-5.763783748360408465e-02,7.454139272166587782e-02,0.000000000000000000e+00,9.571334537446547497e-01,1.411449054649101531e-01,-2.529301630571778037e-01,0.000000000000000000e+00,7.127928678353903091e-01,1.465566785615803613e-01,6.858917316399121278e-01,-0.000000000000000000e+00,1.659315893678094400e-01,1.222850100539960572e-01,-9.785259751105059856e-01,0.000000000000000000e+00,1.692169662167688216e-01,4.678101061115529924e-01,8.674787161448345163e-01,-0.000000000000000000e+00,2.067143645872161484e-01,-2.751185399331611547e-01,9.389243635449817660e-01,0.000000000000000000e+00,2.043343662015512374e-01,2.425239292357333765e-01,-9.483826287617628248e-01,0.000000000000000000e+00
6.000000000000000888e-01,-2.503146976232528687e-02,9.645765423774719238e-01,-8.361614495515823364e-02,9.951533541428232432e-01,-6.580039152637646993e-02,7.307605772935543698e-02,0.000000000000000000e+00,9.656785707149942999e-01,1.094488290404517644e-01,-2.355543501689570385e-01,0.000000000000000000e+00,7.151497360283188831e-01,1.747513911445898738e-01,6.767738221530560372e-01,-0.000000000000000000e+00,1.711963323314408258e-01,5.268050801209215456e-02,-9.838275153053256394e-01,0.000000000000000000e+00,2.235903671574745455e-01,6.115745691441937248e-01,7.589360276666800020e-01,-0.000000000000000000e+00,2.374940176047769802e-01,-3.806145096906373149e-01,8.937165023735981206e-01,0.000000000000000000e+00,2.219420790899159779e-01,2.496578799646181068e-01,-9.425564473817034106e-01,0.000000000000000000e+00
7.000000000000000666e-01,-2.461943589150905609e-02,9.474394917488098145e-01,-7.344155758619308472e-02,9.938396681232205543e-01,-8.245308085747815596e-02,7.405540845770097746e-02,0.000000000000000000e+00,9.566505218792901166e-01,1.454523194994485347e-01,-2.523160750731356372e-01,0.000000000000000000e+00,7.086134114759976566e-01,1.397283016866034122e-01,6.916234776120067096e-01,-0.000000000000000000e+00,1.700893596860793000e-01,-7.753407137525220039e-02,-9.823736954426035561e-01,0.000000000000000000e+00,3.134854127975591487e-01,6.875587498378464835e-01,6.549731761565212862e-01,-0.000000000000000000e+00,2.316581346626034599e-01,-3.140548064530460648e-01,9.207084702490702099e-01,0.000000000000000000e+00,2.980133395318334544e-01,3.650980383722250977e-01,-8.819815598060073425e-01,0.000000000000000000e+00
8.000000000000000444e-01,-2.172518335282802582e-02,9.148415923118591309e-01,-5.232458934187889099e-02,9.915641074142615974e-01,-1.073012643041126590e-01,7.271216931503078629e-02,0.000000000000000000e+00,9.551400004996178916e-01,1.545032930025902751e-01,-2.526584886698755583e-01,0.000000000000000000e+00,7.073495391115787179e-01,1.318436853511698037e-01,6.944594100101596501e-01,-0.000000000000000000e+00,1.717444442773341240e-01,-4.162494070429288706e-02,-9.842617589702616909e-01,0.000000000000000000e+00,4.235936860702431139e-01,6.903853419276064773e-01,5.864609695222061658e-01,-0.000000000000000000e+00,2.304151365195160894e-01,-2.138467464304562304e-01,9.493041840757897587e-01,0.000000000000000000e+00,3.794352301290887519e-01,3.973563977697911476e-01,-8.355458092099444789e-01,0.000000000000000000e+00
9.000000000000000222e-01,-2.124948427081108093e-02,8.859122991561889648e-01,-2.867768891155719757e-02,9.868168281762537131e-01,-1.428470007485569959e-01,7.607418750995623147e-02,0.000000000000000000e+00,9.496598022714504150e-01,1.756382548163120672e-01,-2.594175464282050259e-01,0.000000000000000000e+00,7.034122925564750828e-01,1.192038222409939757e-01,7.007150600947444907e-01,-0.000000000000000000e+00,1.840469875685877277e-01,6.615828296267071973e-02,-9.806884255268639716e-01,0.000000000000000000e+00,5.248151962734372011e-01,6.609218413528793468e-01,5.364245793988126065e-01,-0.000000000000000000e+00,2.089774329703384947e-01,-1.357488588523151490e-02,9.778262396675243551e-01,0.000000000000000000e+00,5.093514388762456768e-01,4.312622028670974328e-01,-7.446972700990089900e-01,0.000000000000000000e+00
