0.000000000000000000e+00,-3.004656545817852020e-02,5.962692499160766602e-01,6.389006972312927246e-02,9.786797809993730279e-01,-1.866546118852385472e-01,8.570847172240432521e-02,0.000000000000000000e+00,9.217171586327668198e-01,2.271338572112075183e-01,-3.144005254294235940e-01,0.000000000000000000e+00,6.775709707471700982e-01,1.984282897613953156e-01,7.081834461656848489e-01,-0.000000000000000000e+00,2.839223308030732751e-01,6.192640505925107314e-02,-9.568454579647581726e-01,0.000000000000000000e+00,6.361128443951724609e-01,5.001065684436453163e-01,5.875830744626707736e-01,-0.000000000000000000e+00,1.325408155419532941e-01,5.598070232064371321e-03,9.911617394881375720e-01,-0.000000000000000000e+00,6.808197120631664934e-01,3.822147392209975236e-01,-6.248171034698489779e-01,0.000000000000000000e+00
1.000000000000000056e-01,-4.024379327893257141e-02,5.905067324638366699e-01,6.026607006788253784e-02,9.784982356376958901e-01,-1.861097020726381890e-01,8.890658945404467106e-02,0.000000000000000000e+00,9.208217026162466290e-01,1.796664002047169695e-01,-3.461320219632896267e-01,0.000000000000000000e+00,6.763030158016986038e-01,1.790914935701152233e-01,7.145211457671163391e-01,-0.000000000000000000e+00,2.821680502133431245e-01,4.241599165235240138e-02,-9.584268751923370466e-01,0.000000000000000000e+00,6.259647432203718775e-01,4.815168113838349528e-01,6.134408696849257270e-01,-0.000000000000000000e+00,1.279350556365205505e-01,-8.591350970860092695e-02,9.880543964725982953e-01,0.000000000000000000e+00,6.647273675860846387e-01,4.108099511087397460e-01,-6.239973644592653468e-01,0.000000000000000000e+00
2.000000000000000111e-01,-3.716651722788810730e-02,5.945391058921813965e-01,5.531373992562294006e-02,1.000000000000000000e+00,0.000000000000000000e+00,-3.529767457296220125e-09,0.000000000000000000e+00,9.183258921342694059e-01,2.163040339185964556e-01,-3.314967884404625975e-01,0.000000000000000000e+00,6.762310644788498415e-01,1.750718088520434867e-01,7.155846624817185919e-01,-0.000000000000000000e+00,2.741596633054705356e-01,1.034299060575751272e-01,-9.561060263114923297e-01,0.000000000000000000e+00,6.069217317811257395e-01,4.976693833204555717e-01,6.196540941503063671e-01,-0.000000000000000000e+00,1.252339010338107961e-01,-1.416706404420616794e-01,9.819602332419523627e-01,0.000000000000000000e+00,6.565778197087596135e-01,4.418651052337311258e-01,-6.112780017661975096e-01,0.000000000000000000e+00
3.000000000000000444e-01,-3.035103157162666321e-02,5.969862937927246094e-01,5.422881245613098145e-02,9.828749820792743730e-01,-1.642672455645753093e-01,8.350474020852649559e-02,0.000000000000000000e+00,9.200442096020359228e-01,1.967037413390144429e-01,-3.388602817106176057e-01,0.000000000000000000e+00,6.749642739723435980e-01,1.568709965644262405e-01,7.209817745948027268e-01,-0.000000000000000000e+00,2.784670426906606377e-01,8.105942492993098436e-02,-9.570190571588147455e-01,0.000000000000000000e+00,6.023524701258788916e-01,5.427191311876737867e-01,5.853438701961000135e-01,-0.000000000000000000e+00,1.256730280145781642e-01,-3.574270069294948476e-02,9.914276319413440897e-01,0.000000000000000000e+00,6.444059196533897804e-01,4.637115838490714625e-01,-6.080399474704393237e-01,0.000000000000000000e+00
4.000000000000000222e-01,-2.180576324462890625e-02,5.905892252922058105e-01,6.231234595179557800e-02,9.824816623548648931e-01,-1.673516618446981852e-01,8.199514872380585240e-02,0.000000000000000000e+00,9.182140157993186058e-01,2.258947181597046328e-01,-3.253530351744642890e-01,0.000000000000000000e+00,6.707802842329265713e-01,1.560569241203448032e-01,7.250517545103184469e-01,-0.000000000000000000e+00,2.778478732489677583e-01,9.207153885324097231e-02,-9.562025889236138720e-01,0.000000000000000000e+00,5.978740852763562152e-01,5.611685159960678737e-01,5.723953832882751058e-01,-0.000000000000000000e+00,1.225412230712228517e-01,6.418026263086962224e-02,9.903860573215079732e-01,-0.000000000000000000e+00,6.414827115404021507e-01,4.474304240552452461e-01,-6.231419953947227031e-01,0.000000000000000000e+00
5.000000000000000000e-01,-9.719025343656539917e-03,5.833232998847961426e-01,7.626131922006607056e-02,9.804111674300161061e-01,-1.747639294697691803e-01,9.083783206791372355e-02,0.000000000000000000e+00,9.193457257273014438e-01,2.506010691598054008e-01,-3.033192059908239036e-01,0.000000000000000000e+00,6.691737161615753937e-01,1.521101706053937797e-01,7.273713175517063645e-01,-0.000000000000000000e+00,2.752696149239362011e-01,3.910661135648579173e-02,-9.605713466723023730e-01,0.000000000000000000e+00,5.858144581271044204e-01,5.985316825516368011e-01,5.464258830172246117e-01,-0.000000000000000000e+00,1.216178729301882061e-01,1.633156700197882782e-01,9.790490717578583801e-01,-0.000000000000000000e+00,6.364244995678275396e-01,4.200896917566742106e-01,-6.469068767833764388e-01,0.000000000000000000e+00
6.000000000000000888e-01,-2.974953677039593458e-04,5.891972780227661133e-01,7.582539319992065430e-02,9.833339823111674205e-01,-1.617292574829718721e-01,8.305375672458963077e-02,0.000000000000000000e+00,9.250482654884449873e-01,2.352345839344266165e-01,-2.982455314636189292e-01,0.000000000000000000e+00,6.689030577985468629e-01,1.660610207239273106e-01,7.245636180929052594e-01,-0.000000000000000000e+00,2.721691980783917941e-01,1.284780140670171711e-01,-9.536337491504589536e-01,0.000000000000000000e+00,5.823180013075502925e-01,6.082360040239901400e-01,5.394021771944459420e-01,-0.000000000000000000e+00,1.138435206544909373e-01,2.164286736733658512e-01,9.696382222339310353e-01,-0.000000000000000000e+00,6.390496151378016743e-01,4.126168451326822084e-01,-6.491247403272962790e-01,0.000000000000000000e+00
7.000000000000000666e-01,-4.697804804891347885e-03,5.712725520133972168e-01,8.145536482334136963e-02,9.801161832205214086e-01,-1.709496864234788527e-01,1.007396252770054595e-01,0.000000000000000000e+00,9.293969132670862887e-01,2.258003008883683327e-01,-2.919513687728392259e-01,0.000000000000000000e+00,6.595550840340195231e-01,1.612741371075224472e-01,7.341510361125300754e-01,-0.000000000000000000e+00,2.742011622816394323e-01,1.079404425918976691e-03,-9.616717514253413368e-01,0.000000000000000000e+00,5.765645419272126260e-01,6.304762840714195349e-01,5.196854666197220363e-01,-0.000000000000000000e+00,1.080431802261765106e-01,3.211983144500082932e-01,9.408285252909202034e-01,-0.000000000000000000e+00,6.395421226541816440e-01,3.670173704003312221e-01,-6.754880629407227222e-01,0.000000000000000000e+00
8.000000000000000444e-01,6.889210548251867294e-03,5.797790288925170898e-01,7.446069270372390747e-02,9.843176782369686961e-01,-1.514262359992809281e-01,9.049200716789032595e-02,0.000000000000000000e+00,9.339476354485291010e-01,2.287192419281199873e-01,-2.746439924919666931e-01,0.000000000000000000e+00,6.612148133654122129e-01,1.818223990872676610e-01,7.278293658381017606e-01,-0.000000000000000000e+00,2.763464483962425056e-01,-8.879518827940188069e-03,-9.610170625978328163e-01,0.000000000000000000e+00,5.731323429800302405e-01,6.356282825732998409e-01,5.172001583750127640e-01,-0.000000000000000000e+00,1.008330226647058542e-01,3.114456377327300962e-01,9.448991037552908479e-01,-0.000000000000000000e+00,6.435713639518704232e-01,3.571443185345787863e-01,-6.769518706965810262e-01,0.000000000000000000e+00
9.000000000000000222e-01,1.657858118414878845e-02,5.814691781997680664e-01,7.537307590246200562e-02,9.852037833934841338e-01,-1.483704824541809686e-01,8.578872375480632584e-02,0.000000000000000000e+00,9.396247828361130594e-01,2.679734079038163519e-01,-2.128274421605497735e-01,0.000000000000000000e+00,6.603629626962198573e-01,1.944298091416297447e-01,7.253397871454593249e-01,-0.000000000000000000e+00,2.740288729840552606e-01,1.014898651587739335e-02,-9.616679129740103305e-01,0.000000000000000000e+00,5.756218215994518550e-01,6.308945477382578160e-01,5.202226332376052031e-01,-0.000000000000000000e+00,1.051070407759711611e-01,3.485231141226026730e-01,9.313882911555211308e-01,-0.000000000000000000e+00,6.386739361408895199e-01,3.179467262035967079e-01,-7.007178337895491049e-01,0.000000000000000000e+00
